OA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00016590,406,9,10,5,4,5,6,8,4,6,7,6,2,4,2,2,3,1,2,0,2,1,2,2,4,2,6,8,4,8,7,10,9,11,5,8,10,10,11,13,11,11,11,8,3,7,5,4,6,8,2,9,1,9,3,4,4,2,4,8,1,2,7,2,3,2,0,4,3,0,1,4,2,2,2,2,1,5,4,3,1,4,3,2,1,1,3,0,0,1,0,1
E00016591,349,4,2,5,6,6,3,6,5,6,2,2,2,5,6,8,5,3,7,2,3,2,1,2,3,1,4,5,4,9,6,8,1,4,7,11,5,5,3,5,5,1,8,8,5,7,6,3,7,9,6,7,6,3,3,2,5,4,5,2,10,2,4,4,4,4,3,1,3,4,4,1,0,3,2,3,6,4,1,1,0,2,0,3,2,0,0,0,0,1,0,1
E00016603,512,6,10,5,7,6,3,6,4,11,6,8,8,7,6,7,8,8,2,4,5,4,1,3,6,4,3,6,7,6,6,5,12,3,11,9,6,4,9,5,10,7,8,15,5,7,12,10,9,8,10,16,6,7,6,5,10,7,10,3,6,5,6,5,6,6,2,7,7,7,8,5,3,1,6,2,3,7,5,2,0,1,0,1,1,0,0,0,0,1,1,0
E00016606,466,10,9,6,15,5,8,18,9,8,6,10,6,6,3,4,1,3,4,3,4,0,3,1,1,3,6,10,2,4,2,7,7,2,7,4,12,17,12,6,13,6,8,10,8,7,8,14,6,10,8,5,5,5,5,1,5,7,5,4,7,5,5,5,8,0,5,4,7,3,3,2,1,2,4,3,5,2,2,0,0,1,2,1,1,0,0,1,1,0,0,2
E00016610,358,8,6,11,7,13,5,7,4,1,6,8,6,4,5,3,5,3,2,2,3,0,0,3,3,0,1,4,3,4,4,5,7,8,6,9,11,11,8,8,10,10,9,5,4,1,3,7,13,6,8,7,1,5,3,5,1,8,3,3,2,3,2,0,5,2,1,1,0,4,4,0,0,0,1,2,2,0,1,3,1,1,0,3,0,1,1,0,1,0,0,1
E00016635,564,10,7,13,7,3,8,3,3,5,4,1,3,4,1,2,1,2,1,3,4,10,7,7,9,2,10,12,23,27,19,11,18,17,12,13,13,12,10,14,8,16,12,11,13,15,15,15,6,14,6,6,9,4,6,4,5,4,6,3,1,7,2,7,0,1,3,2,5,1,1,1,0,3,1,1,7,1,1,2,1,1,2,1,0,0,1,0,1,0,0,1
E00016640,342,2,5,6,5,3,4,5,6,5,2,6,2,4,2,4,1,1,0,4,1,3,1,3,3,3,2,1,8,5,7,6,7,4,3,4,6,4,1,4,7,4,3,3,3,7,3,5,6,3,1,2,5,2,3,3,5,2,1,4,4,8,6,3,10,2,0,7,2,1,4,2,1,5,4,4,4,4,5,4,2,1,5,2,3,3,3,5,4,7,3,9
E00016641,461,3,5,5,6,8,8,6,4,8,8,5,7,9,7,9,8,9,7,4,2,5,5,13,7,7,12,7,7,13,10,5,10,12,4,6,6,5,6,5,6,8,6,9,8,9,11,13,6,5,5,4,7,4,5,7,2,5,2,2,2,9,5,4,8,3,1,3,0,3,3,0,1,3,3,1,0,0,3,1,0,1,0,3,1,0,3,1,0,0,0,2
E00016642,475,4,7,7,6,8,5,6,5,5,8,7,7,4,3,6,3,5,5,3,3,2,8,3,4,6,9,9,13,13,10,7,6,15,7,7,9,7,10,9,7,9,9,5,4,4,1,8,9,11,7,7,3,4,6,7,4,4,5,2,5,10,4,8,6,4,5,2,4,2,5,4,1,3,3,3,4,3,5,1,0,3,0,3,2,1,2,3,0,0,0,2
E00016643,338,1,1,2,6,1,2,1,2,1,2,2,3,4,5,2,6,2,1,4,1,1,2,6,3,3,7,1,4,5,4,8,4,7,5,5,2,6,3,4,6,2,6,3,4,2,2,4,7,1,3,4,4,4,4,3,4,1,4,1,2,5,12,3,8,8,10,11,4,5,12,7,6,3,4,3,2,1,5,3,3,3,1,4,2,1,3,0,2,1,1,5
E00016630,388,4,4,5,6,3,2,4,1,6,3,4,1,3,3,2,1,2,1,0,0,3,5,4,8,2,7,9,16,12,15,10,12,11,6,2,8,9,6,4,8,9,8,10,8,8,7,4,8,6,9,5,3,5,6,7,5,5,6,2,3,3,2,3,1,7,3,2,2,1,3,4,2,2,3,0,2,1,2,1,1,2,0,1,1,0,0,0,0,0,0,3
E00016647,337,2,4,5,1,5,5,3,4,8,6,6,6,3,3,5,8,4,3,5,3,4,4,4,10,6,11,5,8,10,12,6,6,5,5,3,6,5,2,4,2,7,14,10,4,4,7,7,6,4,6,2,3,6,0,3,5,2,4,1,3,5,4,4,1,0,3,0,2,1,0,2,2,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,2
E00016648,294,8,8,5,7,2,2,2,3,2,1,2,4,1,0,2,0,1,2,1,2,3,3,2,3,5,8,8,8,13,12,7,7,9,7,10,3,7,5,4,6,6,6,5,7,6,0,6,6,4,1,2,2,1,2,1,2,3,3,5,2,4,3,4,6,0,3,0,2,1,1,2,0,2,3,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1
E00016649,256,0,2,7,2,1,4,3,3,2,3,4,1,5,1,3,2,2,0,1,0,3,3,5,5,9,7,3,8,6,6,4,4,2,7,6,2,5,5,4,2,2,5,6,6,2,2,2,4,2,0,2,3,1,1,0,3,1,3,7,1,7,5,5,5,2,2,1,1,0,3,2,1,2,2,3,2,0,0,0,1,2,2,1,2,3,0,1,1,1,0,4
E00016651,432,12,5,11,2,8,8,3,11,4,1,4,7,7,4,5,1,5,4,4,1,8,0,3,7,10,8,9,4,10,12,7,13,10,12,13,14,7,4,11,11,14,11,11,6,10,11,7,6,5,5,2,4,3,1,3,3,1,0,4,1,6,5,5,3,0,0,1,4,0,4,0,2,2,1,2,3,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
E00016629,377,3,3,5,4,5,9,9,7,4,6,2,1,3,8,3,6,3,2,6,3,2,2,2,2,4,6,6,5,7,9,11,5,6,5,8,5,5,5,8,9,8,10,6,5,6,3,3,6,6,3,5,8,6,4,4,8,4,6,4,2,4,3,3,5,5,2,3,4,3,4,2,3,1,2,2,2,0,2,3,1,2,2,2,0,0,0,1,0,0,3,2
E00016650,245,6,4,3,2,3,1,1,3,3,2,1,3,1,5,3,3,3,1,2,1,2,1,1,3,3,1,6,3,3,6,6,4,2,4,5,8,5,6,7,4,5,4,4,4,6,3,4,1,3,4,4,3,9,4,10,5,4,2,3,2,3,3,3,2,1,2,4,0,0,1,1,0,0,0,0,2,1,1,0,2,1,0,0,1,1,0,0,0,0,1,0
E00016652,262,4,2,5,6,3,3,4,5,2,6,4,3,3,4,4,6,6,1,6,3,3,2,3,3,2,3,0,5,5,3,3,1,3,2,6,5,5,3,3,4,4,4,4,0,3,4,2,1,2,1,5,6,2,5,5,3,2,4,0,4,1,2,5,3,2,1,1,3,2,1,1,1,1,3,1,0,2,1,1,2,0,1,2,1,3,3,3,2,2,0,6
E00016654,240,3,7,4,5,5,4,1,5,4,6,6,1,3,5,2,4,5,2,2,3,2,1,0,3,3,7,3,3,3,3,5,3,5,2,1,3,3,5,1,8,3,3,5,5,2,5,5,4,5,3,7,3,7,2,5,2,2,4,1,2,2,2,3,2,0,1,1,0,3,1,0,1,1,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,1,0
E00016657,259,5,1,4,1,6,5,5,4,4,4,3,1,5,4,2,3,5,0,2,3,4,1,3,2,2,4,3,4,6,2,4,5,6,5,4,5,7,5,7,7,5,5,4,1,3,4,2,4,4,3,4,4,4,8,5,1,2,2,3,2,6,6,4,1,0,1,0,1,1,0,2,2,2,0,0,0,1,1,1,0,1,2,0,1,2,0,1,0,0,0,0
E00016653,313,3,6,4,5,3,4,1,5,5,3,5,4,2,2,5,6,5,4,5,0,3,2,1,2,0,1,3,2,8,2,7,5,8,8,7,6,5,4,9,4,5,9,2,5,4,6,6,4,6,5,4,6,4,7,8,5,6,3,5,1,3,5,5,3,1,0,1,3,2,1,1,3,3,2,2,1,0,1,0,1,1,1,2,1,0,1,0,2,0,0,2
E00016655,367,7,5,4,4,6,6,5,3,3,4,4,5,3,5,1,7,2,6,4,2,2,4,5,3,6,4,7,4,7,10,8,8,11,3,10,10,8,6,9,8,6,13,11,7,4,9,5,3,7,5,4,4,7,3,3,5,3,5,9,9,6,4,0,2,1,2,2,2,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
E00016656,326,9,4,5,6,2,6,3,6,2,5,4,3,1,0,1,5,6,4,4,3,4,0,5,2,5,1,4,7,6,7,7,8,5,7,10,7,9,8,8,6,4,11,5,5,3,2,4,3,4,2,2,1,4,3,3,8,5,6,6,7,2,1,1,3,2,2,1,1,2,0,2,3,5,0,4,1,1,1,1,1,3,1,2,0,0,1,1,0,1,0,0
E00016662,247,6,3,3,8,4,3,3,2,0,3,3,2,1,2,1,2,6,2,1,1,1,1,1,3,3,1,6,3,7,3,4,5,0,3,5,3,8,5,7,5,6,3,8,5,7,5,1,3,3,3,7,6,1,3,3,2,4,3,2,6,4,6,2,2,2,0,1,0,0,1,1,0,3,0,1,0,0,1,2,1,0,2,2,2,2,0,0,0,1,0,0
E00016664,347,7,10,7,3,5,4,1,3,5,2,2,7,1,1,3,3,3,3,2,3,1,3,1,6,7,3,3,6,4,7,5,8,10,9,7,7,8,9,7,9,8,7,3,9,3,9,5,4,3,10,7,5,5,2,5,3,2,5,3,8,2,2,2,4,5,1,1,1,1,1,3,2,1,5,5,1,1,1,3,1,1,0,0,1,0,1,0,0,0,0,0
E00016631,326,12,8,2,9,2,4,3,1,2,1,5,3,2,2,2,6,2,2,0,2,2,1,3,2,8,2,5,7,2,5,8,9,6,9,14,10,8,5,11,5,9,5,7,7,4,5,4,5,5,4,3,7,2,3,3,4,3,3,2,3,3,5,6,6,2,0,0,0,0,0,0,3,0,2,0,0,1,1,0,0,2,4,1,1,0,3,0,0,0,0,6
E00016658,294,8,1,5,7,7,2,1,1,4,3,2,1,4,0,0,0,7,3,4,4,4,3,2,4,2,2,4,3,5,3,10,4,7,10,6,6,5,3,6,4,6,4,8,8,4,3,7,5,2,5,4,7,5,4,6,8,5,5,6,1,2,5,6,1,0,2,0,2,2,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,2,1,2
E00016659,276,6,5,5,4,4,7,4,2,4,2,2,2,2,2,0,2,6,2,6,6,1,3,0,5,2,2,7,8,3,5,2,6,11,8,4,5,5,6,6,3,2,6,5,7,6,3,4,7,2,4,2,1,2,4,6,6,3,3,3,3,1,1,2,4,2,0,2,2,1,0,1,0,1,3,1,0,1,0,1,0,0,3,0,1,3,0,0,0,1,0,1
E00016660,350,3,8,10,10,5,5,1,1,4,2,7,3,4,4,4,4,2,3,0,2,2,2,3,6,2,2,4,4,3,9,10,10,8,13,4,7,2,8,6,9,9,8,10,3,10,5,2,6,2,5,6,6,8,6,4,5,2,6,2,2,1,1,1,2,0,0,0,0,1,2,0,5,3,2,0,1,2,1,3,1,3,1,1,0,0,7,2,1,1,3,2
E00016663,347,5,5,8,4,4,3,1,2,4,5,1,0,3,2,5,2,3,2,2,2,5,0,4,2,2,4,6,4,8,14,9,3,13,5,7,4,4,5,7,12,7,8,11,9,7,1,3,3,4,1,8,4,10,5,6,4,2,5,8,6,5,6,7,5,7,4,2,2,1,0,1,0,1,1,1,0,0,2,0,1,0,1,0,1,1,0,2,0,2,1,0
E00016632,579,10,6,14,8,11,9,17,15,21,11,6,12,6,1,11,16,13,4,10,7,5,3,6,5,6,8,6,7,5,6,8,9,10,11,17,14,13,14,10,13,13,6,12,7,7,7,14,9,7,7,5,9,3,5,6,12,7,4,7,6,6,2,4,2,1,2,3,0,1,2,3,1,5,0,0,0,1,1,0,2,1,1,0,1,1,0,0,0,0,0,2
E00016666,327,7,4,4,2,2,6,3,6,4,5,4,1,2,4,0,0,1,3,9,4,2,5,3,4,2,5,2,2,8,6,6,6,7,5,5,7,4,4,7,5,6,5,9,8,6,7,5,7,3,4,4,3,0,3,7,3,10,9,4,5,7,7,1,2,2,2,0,2,3,3,5,2,5,0,1,1,1,1,1,0,1,1,1,1,0,0,2,0,0,1,0
E00016667,418,8,5,6,5,4,5,8,6,9,8,10,7,4,3,2,7,13,14,2,2,4,1,3,5,7,5,3,5,4,6,5,5,2,8,6,6,3,10,6,13,8,10,8,5,3,5,7,9,6,7,6,2,4,5,4,9,9,9,8,5,4,2,3,3,2,2,2,2,4,3,1,5,0,0,1,1,2,2,3,2,2,0,3,0,1,1,1,0,0,1,1
E00016669,280,4,7,1,2,4,2,5,5,3,3,3,3,1,2,6,6,7,11,10,10,1,3,0,3,2,0,2,1,5,3,6,5,6,1,3,4,9,5,6,5,2,4,6,4,4,3,7,3,3,4,7,1,6,2,5,4,5,3,2,7,1,0,4,3,2,1,1,1,0,1,0,0,2,4,4,2,1,0,0,0,0,0,0,1,0,0,0,1,1,2,1
E00016673,341,4,6,3,5,2,5,1,7,2,4,5,2,5,8,0,5,8,2,6,5,0,3,1,2,2,2,2,7,3,4,6,7,5,7,4,8,6,5,3,6,2,7,3,4,3,4,3,2,1,7,3,4,5,4,3,7,8,9,16,2,3,7,6,3,4,2,1,5,3,2,2,1,2,7,5,2,1,1,1,4,0,0,1,1,3,1,0,1,1,1,5
E00016633,382,2,5,4,1,2,6,4,3,1,6,4,3,3,4,2,5,4,5,4,3,3,4,3,10,10,9,13,8,8,16,8,7,12,7,9,12,11,5,7,11,4,5,3,8,8,4,8,5,0,4,5,10,3,2,4,6,7,5,4,4,4,1,2,2,2,2,0,0,0,3,3,0,1,2,2,1,0,3,0,5,2,0,0,0,1,0,2,0,0,0,1
E00016636,699,2,4,3,7,2,4,2,6,1,1,1,2,5,1,1,1,0,0,6,26,42,46,46,72,59,49,32,26,23,21,20,16,10,17,16,7,12,10,3,11,5,7,7,4,4,2,6,2,1,4,3,2,3,1,4,2,0,3,2,6,1,3,3,1,1,2,1,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00016638,2531,58,59,42,30,34,24,31,20,17,16,9,17,8,13,3,7,7,10,7,7,13,14,26,47,70,66,94,132,118,143,114,123,134,104,104,95,86,82,75,40,46,47,34,32,18,22,12,17,14,26,17,13,17,7,9,9,9,10,7,5,4,4,7,6,7,6,1,1,2,0,1,1,5,2,1,2,2,1,1,2,1,1,2,0,0,0,1,0,0,0,0
E00016639,1067,11,14,10,19,14,12,12,18,18,17,20,22,17,21,14,16,17,20,12,13,15,21,21,13,23,26,27,31,18,22,18,16,18,13,19,14,21,18,13,10,16,16,20,15,16,15,15,12,13,19,15,10,24,16,12,13,16,12,5,11,10,12,7,4,6,3,4,6,1,4,1,1,4,1,0,2,1,0,2,4,0,2,0,2,0,0,2,1,0,0,2
E00016674,441,12,10,9,9,11,4,3,5,3,4,7,4,5,4,3,2,4,5,3,1,1,5,5,8,5,9,6,10,15,13,9,9,12,11,5,6,13,5,8,6,9,6,10,7,5,4,5,8,14,7,8,11,2,11,6,3,5,1,4,2,1,2,1,4,3,5,2,2,2,0,5,1,2,0,1,2,2,0,1,0,2,1,1,0,1,0,1,0,0,1,1
E00174018,632,8,4,9,5,2,1,6,3,3,2,2,2,0,0,0,0,0,0,1,1,1,0,2,8,13,16,24,33,33,48,31,33,36,40,28,20,28,30,27,14,16,13,10,11,3,5,7,6,5,3,4,5,1,3,3,4,1,3,2,0,1,2,0,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E00174019,202,4,2,4,2,2,2,2,3,0,1,2,1,0,1,1,2,0,1,1,2,1,1,1,0,0,1,4,2,4,5,6,5,6,5,5,3,8,5,6,6,5,7,9,6,3,4,5,5,2,3,2,7,0,1,1,3,0,0,3,1,1,0,3,0,0,1,1,2,3,1,0,2,1,2,3,1,0,0,2,0,1,1,0,0,1,0,1,0,0,1,0
E00174021,114,0,0,2,2,2,0,0,3,2,1,1,2,0,1,0,2,1,0,0,0,1,1,3,0,4,6,1,3,5,1,0,7,3,4,5,4,4,2,1,4,1,2,1,3,2,2,3,0,0,3,4,5,4,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E00016680,247,8,4,2,1,1,1,0,0,2,2,3,0,3,3,0,0,0,4,1,5,0,3,3,5,3,10,6,4,10,14,6,5,7,11,8,4,10,7,4,4,3,2,8,1,1,5,5,8,3,1,2,4,1,2,0,3,3,2,3,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,3,3,0,1,0,2,0,0,1,0,6
E00016716,330,5,2,4,6,4,3,7,3,2,2,6,4,10,0,8,4,1,1,0,2,3,3,6,6,9,7,10,24,11,8,6,12,10,13,10,9,13,7,10,5,9,5,3,7,4,9,1,4,2,2,5,3,5,2,3,1,0,0,2,1,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016717,204,5,1,3,5,4,4,2,1,2,3,3,0,5,2,4,0,2,0,0,0,0,3,3,3,6,7,5,5,7,7,12,13,7,1,5,4,6,5,9,5,2,3,0,2,3,5,6,4,4,2,0,2,3,2,2,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016719,356,7,5,4,10,7,1,7,5,3,2,5,3,5,13,6,8,9,1,5,4,6,8,5,7,5,12,10,6,3,9,8,11,6,7,8,9,4,8,4,2,6,4,2,2,8,4,6,14,4,10,3,3,1,2,4,3,4,3,3,4,1,1,2,2,1,1,0,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
E00016720,300,6,4,7,4,4,4,3,4,2,3,5,6,1,2,4,1,2,5,2,3,1,3,4,10,7,10,12,13,4,12,12,9,6,8,4,8,4,13,9,2,7,3,4,6,7,5,3,6,1,3,4,5,3,1,4,1,1,2,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E00016725,212,2,1,4,1,3,1,1,2,2,3,4,6,3,6,1,2,3,0,2,2,2,6,0,5,2,6,2,8,5,5,1,7,6,5,7,3,10,6,8,4,3,7,4,6,5,4,6,2,3,1,2,2,1,2,1,3,2,2,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016678,291,4,1,3,3,7,3,1,2,3,6,3,4,2,5,3,3,5,7,6,2,3,5,6,4,8,7,8,5,4,6,6,2,4,2,3,3,3,4,2,4,4,5,3,3,2,7,5,3,5,5,5,6,1,6,4,11,2,2,5,3,2,3,3,4,1,2,1,2,2,0,0,3,0,7,2,0,2,2,1,2,0,0,0,0,0,1,0,0,1,0,1
E00016722,354,4,3,4,3,9,6,7,10,6,4,9,9,11,5,3,7,8,6,10,4,3,2,3,7,6,3,3,4,4,5,2,3,5,8,5,4,1,5,2,4,6,5,4,5,4,1,4,7,7,5,3,6,5,4,4,8,7,11,6,4,4,2,3,2,3,4,4,1,1,1,1,2,2,0,2,1,1,2,2,0,0,0,0,0,1,0,0,1,0,0,1
E00016724,296,4,2,6,1,1,3,5,1,5,0,2,3,1,0,3,2,2,0,2,1,1,7,5,8,6,6,3,5,7,8,7,13,6,7,14,11,5,8,5,9,10,6,4,8,5,4,1,9,5,2,4,9,3,4,2,5,8,3,0,2,2,2,1,0,1,2,1,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016727,325,3,3,4,6,2,4,3,2,7,2,2,4,5,3,2,5,2,3,2,3,6,1,2,7,12,7,7,5,7,6,4,8,7,8,8,5,5,4,2,4,4,5,3,2,6,6,1,4,1,2,4,2,4,3,4,6,10,4,5,7,2,7,3,4,5,1,5,3,2,5,4,9,3,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2
E00016706,348,5,2,1,3,3,3,6,10,0,7,4,0,1,2,1,6,2,3,3,3,4,6,6,9,3,11,8,10,6,11,7,7,5,5,6,7,4,7,11,7,8,6,6,5,7,5,4,1,1,5,2,5,8,8,6,3,7,5,3,3,6,4,4,3,1,5,1,3,0,1,0,1,2,1,1,1,1,1,5,2,0,1,0,1,0,0,0,0,0,0,0
E00016708,288,5,2,9,4,3,2,1,1,2,0,2,3,3,4,3,4,4,7,5,3,5,2,6,5,8,4,3,8,8,9,4,1,2,2,5,6,7,7,4,5,4,5,5,8,7,4,4,3,5,5,6,8,2,2,6,3,7,2,4,1,3,3,0,6,1,1,2,0,1,0,1,1,1,0,1,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,2
E00016709,378,8,3,8,3,7,4,3,3,4,8,6,3,3,1,3,3,4,7,4,4,2,7,10,6,9,16,7,14,12,9,8,10,4,10,6,6,5,7,6,3,8,7,8,3,4,4,3,4,3,5,4,5,3,6,5,4,2,5,5,2,7,2,1,2,2,2,2,1,0,1,1,2,3,1,2,3,2,1,0,1,1,1,1,0,1,0,2,0,0,0,0
E00016714,335,7,8,4,4,0,5,3,4,3,4,0,3,2,5,2,6,4,4,8,2,6,2,6,8,11,8,8,9,10,10,10,8,9,4,8,5,10,5,10,8,4,4,5,2,7,1,6,2,0,3,1,5,5,5,5,6,3,1,4,2,1,3,1,1,2,1,0,1,1,1,1,1,1,0,0,3,1,2,2,1,0,0,4,2,0,0,0,0,0,0,1
E00016715,349,5,4,3,1,6,0,6,6,8,4,4,2,2,4,2,4,2,3,3,3,6,5,6,6,11,11,12,9,8,11,10,7,5,9,6,10,6,11,6,7,5,4,6,9,6,4,4,3,3,8,4,2,1,3,4,4,4,1,3,5,3,3,2,1,3,3,0,2,1,0,4,1,1,0,0,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0
E00016676,295,3,2,7,3,2,7,5,5,1,4,5,3,7,4,5,5,3,1,5,3,1,4,5,4,2,3,4,6,4,3,5,3,3,7,4,7,2,5,3,5,5,3,4,2,4,5,5,4,4,4,2,5,1,4,3,3,4,3,7,4,6,6,6,3,3,3,5,4,1,3,1,1,2,2,0,1,2,1,1,2,2,1,0,1,0,1,0,0,1,0,0
E00016685,308,5,3,3,3,6,4,6,4,3,6,7,4,4,3,4,5,3,2,1,3,7,6,3,9,5,9,5,1,6,2,7,4,5,3,6,3,2,3,4,5,5,5,4,2,5,4,3,6,1,6,2,4,6,3,2,6,3,6,5,5,4,3,3,4,3,2,2,3,2,0,1,6,0,1,2,1,0,4,2,1,1,1,0,1,2,0,0,0,0,1,1
E00016690,270,0,1,2,2,3,2,0,1,3,1,2,7,4,6,1,1,5,1,1,2,2,2,6,3,5,7,6,4,2,3,4,5,7,8,5,0,2,3,3,5,2,7,4,6,5,2,4,4,3,6,6,6,7,3,3,5,4,6,4,2,5,5,3,2,5,3,2,0,2,2,3,2,0,2,1,2,0,1,1,2,2,3,1,2,0,2,0,1,0,0,0
E00016691,261,5,1,2,5,1,4,2,2,6,2,3,5,3,0,2,3,4,1,1,1,1,1,4,5,8,8,6,4,6,5,4,6,8,7,5,6,6,2,5,3,5,3,5,3,3,1,4,1,5,2,4,4,1,6,5,2,6,2,4,1,5,4,5,7,3,0,1,2,2,2,1,1,0,0,1,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0
E00016726,172,3,3,4,4,3,0,2,2,5,2,2,1,4,7,3,1,0,0,3,2,0,0,2,1,1,3,2,4,3,3,4,4,1,5,5,3,0,2,2,1,5,3,4,4,2,3,1,1,2,2,2,1,1,3,2,1,2,1,3,2,3,4,4,3,1,3,1,0,1,1,0,2,1,0,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
E00016675,137,2,2,1,1,1,0,0,3,2,5,1,0,0,1,0,1,1,3,0,1,2,1,2,0,1,4,4,2,2,2,1,4,4,3,1,2,4,5,5,5,6,2,8,5,1,2,2,0,5,4,1,0,0,2,0,3,2,2,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E00016677,866,7,3,5,5,4,5,6,6,5,10,2,4,2,3,2,2,5,7,6,40,34,43,36,39,33,51,24,30,31,40,30,23,26,26,28,19,16,13,14,12,13,15,10,7,11,6,6,5,8,4,7,3,4,2,5,2,9,7,9,4,3,0,3,3,3,4,3,1,1,0,2,2,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0
E00016683,290,1,3,6,3,2,5,2,4,3,4,4,3,1,2,2,4,3,1,5,2,3,3,2,9,9,9,8,10,9,8,16,12,3,6,3,5,7,5,6,8,10,6,10,11,6,4,3,1,2,4,3,3,3,2,2,1,0,0,2,3,2,0,0,2,3,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E00016697,343,2,2,3,4,2,2,8,5,6,7,5,3,4,6,3,13,6,4,6,1,5,5,7,4,8,5,5,5,7,10,5,4,7,1,4,7,7,5,5,6,9,8,11,8,8,3,5,3,6,4,5,3,2,6,2,5,4,7,4,2,4,2,3,2,2,3,0,2,1,2,3,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0,1,0,2
E00173940,325,3,3,1,4,5,7,5,4,4,2,3,3,1,5,5,4,6,6,2,4,5,5,7,7,4,7,11,11,18,11,9,9,7,3,5,3,5,6,3,3,7,7,6,1,3,5,4,4,3,0,1,2,1,5,4,1,0,8,3,2,5,1,1,5,7,2,3,1,2,0,0,0,3,2,0,0,0,1,1,0,1,3,0,2,0,0,0,0,0,0,2
E00173949,445,4,5,4,5,6,8,7,4,10,9,4,4,4,3,4,10,9,3,4,5,4,3,9,9,7,10,11,15,9,10,12,7,8,15,7,9,16,7,13,5,10,8,13,3,15,8,5,4,9,10,3,2,4,3,7,4,7,5,4,3,3,1,1,3,1,0,2,1,0,1,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
E00016684,274,3,1,3,5,1,3,2,1,0,4,6,2,4,4,5,4,3,1,1,0,2,3,4,3,8,8,4,8,9,4,5,5,6,6,9,9,6,7,3,6,6,7,5,4,5,4,6,6,1,5,0,4,1,2,3,3,2,1,4,1,1,2,3,1,1,6,3,4,2,1,0,0,2,0,0,2,1,1,2,0,1,0,0,1,0,0,0,1,0,0,1
E00016687,189,4,4,2,1,2,1,3,3,3,2,1,2,2,0,1,0,1,1,1,1,2,1,3,3,3,3,3,6,3,7,7,8,5,3,7,7,4,8,7,3,4,5,2,2,2,5,2,2,2,2,3,3,0,4,2,0,2,1,2,1,1,1,1,3,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
E00016694,396,6,4,6,5,4,7,5,5,8,12,4,10,3,6,4,6,3,6,6,6,7,5,4,5,6,8,4,9,12,4,9,7,6,9,4,4,6,5,10,10,7,10,0,4,7,11,5,7,6,9,4,8,7,8,6,5,2,4,7,4,1,4,2,3,4,2,0,1,1,0,1,0,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
E00016718,274,3,0,6,4,4,4,4,6,5,3,4,1,5,5,4,6,1,3,1,3,3,4,2,2,4,5,1,2,2,3,6,7,2,6,5,5,2,4,7,3,3,4,4,0,3,4,5,2,6,3,2,1,1,3,3,8,5,2,3,2,3,0,1,2,6,1,3,5,2,1,3,3,5,4,1,3,4,0,4,0,4,3,1,0,0,0,0,0,0,0,4
